Range,Site,TransYear,ID,lifestage,lifestageNext,size,sizeNext,fec.totfruit,fec.meanseed,fec.totseed,surv
North,Reservoir,1415,63,,3,,39.87,,,,1
North,Reservoir,1415,64,,,,,,,,
North,Reservoir,1415,66,,,,,,,,
North,Reservoir,1415,67,,,,,,,,
North,Reservoir,1415,68,,,,,,,,
North,Reservoir,1415,72,,,,,,,,
North,Reservoir,1415,73,,,,,,,,
North,Reservoir,1415,74,,,,,,,,
North,Reservoir,1415,76,,,,,,,,
North,Reservoir,1415,78,,,,,,,,
North,Reservoir,1415,80,,,,,,,,
North,Reservoir,1415,81,,,,,,,,
North,Reservoir,1415,83,,,,,,,,
North,Reservoir,1415,84,,,,,,,,
North,Reservoir,1415,86,,,,,,,,
North,Reservoir,1415,87,,,,,,,,
North,Reservoir,1415,88,,,,,,,,
North,Reservoir,1415,89,,,,,,,,
North,Reservoir,1415,90,,,,,,,,
North,Reservoir,1415,91,,,,,,,,
North,Reservoir,1415,93,,,,,,,,
North,Reservoir,1415,94,,,,,,,,
North,Reservoir,1415,96,,,,,,,,
North,Reservoir,1415,97,,,,,,,,
North,Reservoir,1415,99,,,,,,,,
North,Reservoir,1415,104,,,,,,,,
North,Reservoir,1415,109,,,,,,,,
North,Reservoir,1415,110,,,,,,,,
North,Reservoir,1415,111,,,,,,,,
North,Reservoir,1415,112,,,,,,,,
North,Reservoir,1415,118,,,,,,,,
North,Reservoir,1415,119,,,,,,,,
North,Reservoir,1415,120,,,,,,,,
North,Reservoir,1415,121,,,,,,,,
North,Reservoir,1415,122,,,,,,,,
North,Reservoir,1415,123,,,,,,,,
North,Reservoir,1415,124,,,,,,,,
North,Reservoir,1415,125,,,,,,,,
North,Reservoir,1415,126,,,,,,,,
North,Reservoir,1415,127,,,,,,,,
North,Reservoir,1415,128,,,,,,,,
North,Reservoir,1415,129,,,,,,,,
North,Reservoir,1415,133,,,,,,,,
North,Reservoir,1415,135,,,,,,,,
North,Reservoir,1415,136,,,,,,,,
North,Reservoir,1415,138,,,,,,,,
North,Reservoir,1415,139,,,,,,,,
North,Reservoir,1415,140,,,,,,,,
North,Reservoir,1415,142,,,,,,,,
North,Reservoir,1415,143,,,,,,,,
North,Reservoir,1415,145,,,,,,,,
North,Reservoir,1415,147,,,,,,,,
North,Reservoir,1415,153,,,,,,,,
North,Reservoir,1415,154,,,,,,,,
North,Reservoir,1415,155,,,,,,,,
North,Reservoir,1415,159,,,,,,,,
North,Reservoir,1415,160,,,,,,,,
North,Reservoir,1415,161,,,,,,,,
North,Reservoir,1415,162,,,,,,,,
North,Reservoir,1415,164,,,,,,,,
North,Reservoir,1415,165,,,,,,,,
North,Reservoir,1415,166,,,,,,,,
North,Reservoir,1415,167,,,,,,,,
North,Reservoir,1415,168,,,,,,,,
North,Reservoir,1415,171,,,,,,,,
North,Reservoir,1415,172,,,,,,,,
North,Reservoir,1415,173,,,,,,,,
North,Reservoir,1415,176,,,,,,,,
North,Reservoir,1415,177,2,3,77.75,182.37,,,,1
North,Reservoir,1415,179,,,,,,,,
North,Reservoir,1415,182,,,,,,,,0
North,Reservoir,1415,183,2,3,24.74,37.75,,,,1
North,Reservoir,1415,186,,3,,35.06,,,,1
North,Reservoir,1415,189,3,,28.27,,0,,0,0
North,Reservoir,1415,192,3,3,37.7,127.34,0,,0,1
North,Reservoir,1415,193,,,,,,,,
North,Reservoir,1415,194,,,,,,,,
North,Reservoir,1415,195,2,3,18.85,62.2,,,,1
North,Reservoir,1415,196,2,2,40.84,31.93,,,,1
North,Reservoir,1415,197,,,,,,,,
North,Reservoir,1415,724,2,3,21.21,23.33,,,,1
North,Reservoir,1415,740,2,2,51.84,20.67,,,,1
North,Reservoir,1415,754,2,2,76.58,24.1,,,,1
North,Reservoir,1415,843,2,3,200.28,28.02,,,,1
North,Reservoir,1415,942,,1,,,,,,
North,Reservoir,1415,943,,3,,121.93,,,,1
North,Reservoir,1415,944,,2,,5.77,,,,1
North,Reservoir,1415,945,,1,,,,,,
North,Reservoir,1415,947,,1,,,,,,
North,Reservoir,1415,948,,3,,106.99,,,,1
North,Reservoir,1415,949,,2,,0.24,,,,1
North,Reservoir,1415,950,,1,,,,,,
North,Reservoir,1415,951,,1,,,,,,
North,Reservoir,1415,952,,1,,,,,,
North,Reservoir,1415,953,,1,,,,,,
North,Reservoir,1415,954,,1,,,,,,
North,Reservoir,1415,955,,1,,,,,,
North,Reservoir,1415,956,,1,,,,,,
North,Reservoir,1415,957,,1,,,,,,
North,Reservoir,1415,958,,1,,,,,,
North,Reservoir,1415,959,,2,,6.6,,,,1
North,Reservoir,1415,960,,2,,7.21,,,,1
North,Reservoir,1415,961,,3,,28.98,,,,1
North,Reservoir,1415,962,,2,,12.32,,,,1
North,Reservoir,1415,963,,1,,,,,,
North,Reservoir,1415,964,,2,,8.43,,,,1
North,Reservoir,1415,965,,2,,8.17,,,,1
North,Reservoir,1415,966,,2,,3.46,,,,1
North,Reservoir,1415,967,,1,,,,,,
North,Reservoir,1415,968,,1,,,,,,
North,Reservoir,1415,969,,2,,8.58,,,,1
North,Reservoir,1415,970,,1,,,,,,
North,Reservoir,1415,971,,1,,,,,,
North,Reservoir,1415,972,,1,,,,,,
North,Reservoir,1415,973,,2,,6.6,,,,1
North,Reservoir,1415,974,,1,,,,,,
North,Reservoir,1415,975,,2,,8.01,,,,1
North,Reservoir,1415,976,,3,,97.94,,,,1
North,Reservoir,1415,977,,2,,73.26,,,,1
North,Reservoir,1415,978,,1,,,,,,
North,Reservoir,1415,979,,1,,,,,,
North,Reservoir,1415,980,,1,,,,,,
North,Reservoir,1415,981,,1,,,,,,
North,Reservoir,1415,982,,1,,,,,,
North,Reservoir,1415,983,,1,,,,,,
North,Reservoir,1415,984,,1,,,,,,
North,Reservoir,1415,985,,1,,,,,,
North,Reservoir,1415,986,,2,,2.2,,,,1
North,Reservoir,1415,987,,2,,14.7,,,,1
North,Reservoir,1415,988,,1,,,,,,
North,Reservoir,1415,989,,1,,,,,,
North,Reservoir,1415,990,,1,,,,,,
North,Reservoir,1415,991,,2,,1.63,,,,1
North,Reservoir,1415,992,,1,,,,,,
North,Reservoir,1415,993,,2,,4.29,,,,1
North,Reservoir,1415,994,,1,,,,,,
North,Reservoir,1415,995,,1,,,,,,
North,Reservoir,1415,996,,1,,,,,,
North,Reservoir,1415,997,,1,,,,,,
North,Reservoir,1415,998,,1,,,,,,
North,Reservoir,1415,999,,1,,,,,,
North,Reservoir,1415,1000,,1,,,,,,
North,Reservoir,1415,4001,,1,,,,,,
North,Reservoir,1415,4002,,1,,,,,,
North,Reservoir,1415,4004,,1,,,,,,
North,Reservoir,1415,4008,,1,,,,,,
North,Reservoir,1415,4010,,2,,28.54,,,,1
North,Reservoir,1415,4011,,2,,1.07,,,,1
North,Reservoir,1415,4012,,2,,1.81,,,,1
North,Reservoir,1415,4015,,1,,,,,,
North,Reservoir,1415,4017,,1,,,,,,
North,Reservoir,1415,4019,,1,,,,,,
North,Reservoir,1415,4023,,1,,,,,,
North,Reservoir,1415,4024,,1,,,,,,
North,Reservoir,1415,4027,,1,,,,,,
North,Reservoir,1415,4028,,1,,,,,,
North,Reservoir,1415,4029,,1,,,,,,
North,Reservoir,1415,4030,,2,,11.2,,,,1
North,Reservoir,1415,4033,,1,,,,,,
North,Reservoir,1415,4035,,1,,,,,,
North,Reservoir,1415,4038,,1,,,,,,
North,Reservoir,1415,4040,,2,,11.59,,,,1
North,Reservoir,1415,4042,,1,,,,,,
North,Reservoir,1415,4043,,1,,,,,,
North,Reservoir,1415,4044,,1,,,,,,
North,Reservoir,1415,4045,,1,,,,,,
North,Reservoir,1415,4046,,1,,,,,,
North,Reservoir,1415,4052,,1,,,,,,
North,Reservoir,1415,4057,,1,,,,,,
North,Reservoir,1415,4058,,1,,,,,,
North,Reservoir,1415,4061,,1,,,,,,
North,Reservoir,1415,4078,,1,,,,,,
North,Reservoir,1415,4089,,1,,,,,,
North,Reservoir,1415,4096,,1,,,,,,
North,Reservoir,1415,4097,,2,,,,,,1
North,Reservoir,1415,4106,,1,,,,,,
North,Reservoir,1415,4109,,1,,,,,,
North,Reservoir,1415,4123,,1,,,,,,
North,Reservoir,1415,4131,,1,,,,,,
North,Reservoir,1415,4135,,1,,,,,,
North,Reservoir,1415,4137,,1,,,,,,
North,Reservoir,1415,4138,,2,,8.81,,,,1
North,Reservoir,1415,4142,,1,,,,,,
North,Reservoir,1415,4143,,2,,0.47,,,,1
North,Reservoir,1415,4144,,1,,,,,,
North,Reservoir,1415,4145,,1,,,,,,
North,Reservoir,1415,4147,,1,,,,,,
North,Reservoir,1415,4148,,1,,,,,,
North,Reservoir,1415,4149,,1,,,,,,
North,Reservoir,1415,4152,,1,,,,,,
North,Reservoir,1415,4153,,1,,,,,,
North,Reservoir,1415,4192,,1,,,,,,
North,Reservoir,1415,4199,,1,,,,,,
North,Reservoir,1516,2,2,2,34.09,85.52985999,,,,1
North,Reservoir,1516,8,2,3,29.03,171.05972,,,,1
North,Reservoir,1516,15,2,,22.27,,,,,0
North,Reservoir,1516,20,2,3,55.42,36.91371368,,,,1
North,Reservoir,1516,23,3,3,71.86,96.17200511,3,0.666667,2.000001,1
North,Reservoir,1516,29,2,,7.15,,,,,0
North,Reservoir,1516,41,3,3,89.78,249.756616,2,0,0,1
North,Reservoir,1516,46,2,3,9.61,196.5458904,,,,1
North,Reservoir,1516,62,2,,20.83,,,,,0
North,Reservoir,1516,63,3,3,39.87,98.01769079,4,7,28,1
North,Reservoir,1516,70,2,3,27.79,113.4272028,,,,1
North,Reservoir,1516,85,2,2,9.07,16.10066235,,,,1
North,Reservoir,1516,101,2,3,19.72,46.73119072,,,,1
North,Reservoir,1516,114,3,3,62.91,74.06304681,10,8.571429,85.71429,1
North,Reservoir,1516,130,2,,20.42,,,,,0
North,Reservoir,1516,150,3,2,74.74,30.78760801,5,8.4,42,1
North,Reservoir,1516,175,3,3,83.97,281.6437814,2,6.5,13,1
North,Reservoir,1516,177,3,3,182.37,202.6327262,22,7.6,167.2,1
North,Reservoir,1516,180,3,,27.38,,4,,0,0
North,Reservoir,1516,183,3,3,37.75,54.97787144,1,,0,1
North,Reservoir,1516,192,3,,127.34,,4,1,4,0
North,Reservoir,1516,195,3,2,62.2,51.05088062,0,,0,1
North,Reservoir,1516,196,2,3,31.93,62.43915399,,,,1
North,Reservoir,1516,720,2,3,5.42,89.53539063,,,,1
North,Reservoir,1516,722,2,,1.06,,,,,0
North,Reservoir,1516,724,3,3,23.33,38.79866927,3,6,18,1
North,Reservoir,1516,732,2,,1.07,,,,,0
North,Reservoir,1516,740,2,,20.67,,,,,0
North,Reservoir,1516,741,2,2,2.75,20.3575204,,,,1
North,Reservoir,1516,748,2,,4.78,,,,,0
North,Reservoir,1516,754,2,,24.1,,,,,
North,Reservoir,1516,760,2,2,13.63,0.86393798,,,,1
North,Reservoir,1516,771,2,,0.14,,,,,0
North,Reservoir,1516,772,2,3,0.42,104.0652567,,,,1
North,Reservoir,1516,774,3,3,47.78,198.5486557,0,,0,1
North,Reservoir,1516,789,3,3,47.12,87.65043504,0,,0,1
North,Reservoir,1516,792,2,,4.12,,,,,
North,Reservoir,1516,802,2,,5.8,,,,,0
North,Reservoir,1516,805,3,3,136.57,363.8906771,8,0,0,1
North,Reservoir,1516,809,3,,53.82,,0,,0,0
North,Reservoir,1516,810,2,,27.9,,,,,0
North,Reservoir,1516,811,2,2,3.28,18.06415776,,,,1
North,Reservoir,1516,813,2,,0.71,,,,,0
North,Reservoir,1516,815,2,3,23.37,57.25552611,,,,1
North,Reservoir,1516,817,2,2,2.68,58.52787114,,,,1
North,Reservoir,1516,825,2,,1.18,,,,,0
North,Reservoir,1516,843,3,,28.02,,5,11.6,58,
North,Reservoir,1516,851,3,,82.37,,0,,0,0
North,Reservoir,1516,853,3,2,111.68,41.46902303,0,,0,1
North,Reservoir,1516,854,3,,128.21,,0,,0,0
North,Reservoir,1516,856,3,3,95.17,261.4433406,0,,0,1
North,Reservoir,1516,858,3,2,71.6,67.85840132,2,8,16,1
North,Reservoir,1516,859,2,2,8.98,66.52322444,,,,1
North,Reservoir,1516,860,2,,1.59,,,,,0
North,Reservoir,1516,863,2,3,23.69,51.01946469,,,,1
North,Reservoir,1516,864,2,,63.42,,,,,0
North,Reservoir,1516,865,2,3,24.83,37.98185518,,,,1
North,Reservoir,1516,866,3,2,92.02,73.51326809,1,,0,1
North,Reservoir,1516,942,1,2,,3.337942194,,,,1
North,Reservoir,1516,944,2,2,5.77,23.090706,,,,1
North,Reservoir,1516,945,1,,,,,,,0
North,Reservoir,1516,947,1,,,,,,,0
North,Reservoir,1516,949,2,,0.24,,,,,0
North,Reservoir,1516,950,1,,,,,,,0
North,Reservoir,1516,951,1,,,,,,,0
North,Reservoir,1516,952,1,2,,8.246680716,,,,1
North,Reservoir,1516,953,1,2,,2.35619449,,,,1
North,Reservoir,1516,954,1,,,,,,,0
North,Reservoir,1516,955,1,2,,9.032078879,,,,1
North,Reservoir,1516,956,1,,,,,,,0
North,Reservoir,1516,957,1,,,,,,,0
North,Reservoir,1516,958,1,,,,,,,0
North,Reservoir,1516,959,2,2,6.6,7.853981634,,,,1
North,Reservoir,1516,960,2,3,7.21,81.17875417,,,,1
North,Reservoir,1516,961,3,3,28.98,119.5533084,0,,0,1
North,Reservoir,1516,962,2,,12.32,,,,,0
North,Reservoir,1516,963,1,,,,,,,0
North,Reservoir,1516,964,2,,8.43,,,,,0
North,Reservoir,1516,965,2,2,8.17,23.090706,,,,1
North,Reservoir,1516,966,2,,3.46,,,,,0
North,Reservoir,1516,967,1,,,,,,,0
North,Reservoir,1516,968,1,,,,,,,0
North,Reservoir,1516,969,2,,8.58,,,,,0
North,Reservoir,1516,970,1,,,,,,,0
North,Reservoir,1516,971,1,,,,,,,0
North,Reservoir,1516,972,1,,,,,,,0
North,Reservoir,1516,973,2,,6.6,,,,,
North,Reservoir,1516,974,1,,,,,,,0
North,Reservoir,1516,975,2,,8.01,,,,,0
North,Reservoir,1516,976,3,,97.94,,,,,0
North,Reservoir,1516,977,2,2,73.26,167.7610477,,,,1
North,Reservoir,1516,978,1,,,,,,,
North,Reservoir,1516,979,1,,,,,,,0
North,Reservoir,1516,980,1,,,,,,,0
North,Reservoir,1516,981,1,,,,,,,0
North,Reservoir,1516,982,1,,,,,,,0
North,Reservoir,1516,983,1,,,,,,,0
North,Reservoir,1516,984,1,,,,,,,0
North,Reservoir,1516,985,1,,,,,,,0
North,Reservoir,1516,986,2,2,2.2,8.906415173,,,,1
North,Reservoir,1516,987,2,3,14.7,41.86172211,,,,1
North,Reservoir,1516,988,1,,,,,,,
North,Reservoir,1516,989,1,,,,,,,
North,Reservoir,1516,990,1,,,,,,,0
North,Reservoir,1516,991,2,,1.63,,,,,0
North,Reservoir,1516,992,1,2,,8.011061267,,,,1
North,Reservoir,1516,993,2,2,4.29,8.168140899,,,,1
North,Reservoir,1516,994,1,,,,,,,0
North,Reservoir,1516,995,1,,,,,,,0
North,Reservoir,1516,996,1,2,,1.060287521,,,,1
North,Reservoir,1516,997,1,,,,,,,0
North,Reservoir,1516,998,1,,,,,,,0
North,Reservoir,1516,999,1,,,,,,,0
North,Reservoir,1516,1000,1,,,,,,,0
North,Reservoir,1516,4001,1,,,,,,,0
North,Reservoir,1516,4002,1,2,,0.471238898,,,,1
North,Reservoir,1516,4004,1,2,,0.392699082,,,,1
North,Reservoir,1516,4008,1,,,,,,,0
North,Reservoir,1516,4010,2,2,28.54,36.19114737,,,,1
North,Reservoir,1516,4011,2,2,1.07,9.848892969,,,,1
North,Reservoir,1516,4012,2,2,1.81,28.27433388,,,,1
North,Reservoir,1516,4015,1,,,,,,,0
North,Reservoir,1516,4017,1,2,,10.13163631,,,,1
North,Reservoir,1516,4019,1,,,,,,,0
North,Reservoir,1516,4023,1,2,,11.92234412,,,,1
North,Reservoir,1516,4024,1,,,,,,,0
North,Reservoir,1516,4027,1,,,,,,,0
North,Reservoir,1516,4028,1,,,,,,,0
North,Reservoir,1516,4029,1,,,,,,,0
North,Reservoir,1516,4030,2,3,11.2,81.0373825,,,,1
North,Reservoir,1516,4033,1,,,,,,,0
North,Reservoir,1516,4035,1,,,,,,,0
North,Reservoir,1516,4038,1,,,,,,,0
North,Reservoir,1516,4040,2,3,11.59,207.5414647,,,,1
North,Reservoir,1516,4042,1,3,,55.95961914,,,,1
North,Reservoir,1516,4043,1,,,,,,,0
North,Reservoir,1516,4044,1,2,,25.76105976,,,,1
North,Reservoir,1516,4045,1,,,,,,,0
North,Reservoir,1516,4046,1,,,,,,,0
North,Reservoir,1516,4052,1,,,,,,,0
North,Reservoir,1516,4057,1,,,,,,,0
North,Reservoir,1516,4058,1,,,,,,,0
North,Reservoir,1516,4061,1,,,,,,,0
North,Reservoir,1516,4078,1,2,,4.948008429,,,,1
North,Reservoir,1516,4089,1,2,,26.82920126,,,,1
North,Reservoir,1516,4096,1,,,,,,,0
North,Reservoir,1516,4097,2,,,,,,,
North,Reservoir,1516,4106,1,,,,,,,0
North,Reservoir,1516,4109,1,,,,,,,0
North,Reservoir,1516,4123,1,,,,,,,0
North,Reservoir,1516,4131,1,,,,,,,0
North,Reservoir,1516,4135,1,,,,,,,0
North,Reservoir,1516,4137,1,,,,,,,0
North,Reservoir,1516,4138,2,2,8.81,20.29468854,,,,1
North,Reservoir,1516,4142,1,,,,,,,0
North,Reservoir,1516,4143,2,2,0.47,26.38937829,,,,1
North,Reservoir,1516,4144,1,2,,4.123340358,,,,1
North,Reservoir,1516,4145,1,2,,5.089380099,,,,1
North,Reservoir,1516,4147,1,,,,,,,0
North,Reservoir,1516,4148,1,2,,8.600109889,,,,1
North,Reservoir,1516,4149,1,,,,,,,0
North,Reservoir,1516,4152,1,2,,19.79203372,,,,1
North,Reservoir,1516,4153,1,2,,9.424777961,,,,1
North,Reservoir,1516,4192,1,3,,126.4491043,,,,1
North,Reservoir,1516,4199,1,,,,,,,0
North,Swan,1415,611,2,3,25.92,159.66,,,,1
North,Swan,1415,613,2,,147.26,,,,,0
North,Swan,1415,614,2,,21.6,,,,,0
North,Swan,1415,618,2,3,31.42,123.42,,,,1
North,Swan,1415,619,2,3,23.37,147.73,,,,1
North,Swan,1415,621,2,3,18.85,109.96,,,,1
North,Swan,1415,622,2,2,9.42,28.59,,,,1
North,Swan,1415,623,2,3,34.56,253.83,,,,1
North,Swan,1415,624,2,3,42.41,154.85,,,,1
North,Swan,1415,625,2,3,17.67,143.82,,,,1
North,Swan,1415,626,2,3,173.57,121.03,,,,1
North,Swan,1415,631,2,2,7.85,78.29,,,,1
North,Swan,1415,634,3,3,43.2,261.54,0,,0,1
North,Swan,1415,636,2,3,54.98,244.45,,,,1
North,Swan,1415,638,2,,31.42,,,,,0
North,Swan,1415,639,3,,288.63,,3,3.333333333,10,0
North,Swan,1415,643,2,,40.84,,,,,0
North,Swan,1415,644,2,3,32.99,56.62,,,,1
North,Swan,1415,648,1,2,,6.79,,,,1
North,Swan,1415,649,1,2,,2.35,,,,1
North,Swan,1415,650,1,,,,,,,0
North,Swan,1415,654,2,3,94.25,140.19,,,,1
North,Swan,1415,692,1,,,,,,,0
North,Swan,1415,693,1,,,,,,,0
North,Swan,1415,694,1,,,,,,,0
North,Swan,1415,695,1,,,,,,,0
North,Swan,1415,696,1,,,,,,,0
North,Swan,1415,697,1,,,,,,,0
North,Swan,1415,698,1,,,,,,,0
North,Swan,1415,699,1,,,,,,,0
North,Swan,1415,700,1,,,,,,,0
North,Swan,1415,701,1,,,,,,,0
North,Swan,1415,702,1,,,,,,,0
North,Swan,1415,703,1,,,,,,,0
North,Swan,1415,704,1,,,,,,,0
North,Swan,1415,705,1,,,,,,,0
North,Swan,1415,706,1,,,,,,,0
North,Swan,1415,707,1,2,,0.14,,,,1
North,Swan,1415,708,1,,,,,,,0
North,Swan,1415,709,1,,,,,,,0
North,Swan,1415,710,1,,,,,,,0
North,Swan,1415,711,1,,,,,,,0
North,Swan,1415,712,1,1,,,,,,
North,Swan,1415,842,,1,,,,,,
North,Swan,1415,843,,1,,,,,,
North,Swan,1415,844,,1,,,,,,
North,Swan,1415,845,,1,,,,,,
North,Swan,1415,846,,1,,,,,,
North,Swan,1415,847,,1,,,,,,
North,Swan,1415,848,,1,,,,,,
North,Swan,1415,849,,1,,,,,,
North,Swan,1415,850,,1,,,,,,
North,Swan,1415,851,,1,,,,,,
North,Swan,1415,852,,1,,,,,,
North,Swan,1415,853,,2,,8.84,,,,1
North,Swan,1415,854,,1,,,,,,
North,Swan,1415,855,,1,,,,,,
North,Swan,1415,856,,1,,,,,,
North,Swan,1415,857,,1,,,,,,
North,Swan,1415,858,,1,,,,,,
North,Swan,1415,859,,1,,,,,,
North,Swan,1415,860,,1,,,,,,
North,Swan,1415,861,,1,,,,,,
North,Swan,1415,862,,1,,,,,,
North,Swan,1415,863,,2,,3.77,,,,1
North,Swan,1415,864,,2,,19.09,,,,1
North,Swan,1415,865,,2,,8.13,,,,1
North,Swan,1415,866,,1,,,,,,
North,Swan,1415,867,,1,,,,,,
North,Swan,1415,868,,1,,,,,,
North,Swan,1415,869,,1,,,,,,
North,Swan,1415,870,,1,,,,,,
North,Swan,1415,871,,1,,,,,,
North,Swan,1415,872,,1,,,,,,
North,Swan,1415,873,,1,,,,,,
North,Swan,1415,874,,1,,,,,,
North,Swan,1415,875,,1,,,,,,
North,Swan,1415,876,,1,,,,,,
North,Swan,1415,877,,2,,15.83,,,,1
North,Swan,1415,878,,1,,,,,,
North,Swan,1415,879,,1,,,,,,
North,Swan,1415,880,,1,,,,,,
North,Swan,1415,881,,1,,,,,,
North,Swan,1415,882,,1,,,,,,
North,Swan,1415,883,,1,,,,,,
North,Swan,1415,884,,1,,,,,,
North,Swan,1415,885,,1,,,,,,
North,Swan,1415,886,,1,,,,,,
North,Swan,1415,887,,1,,,,,,
North,Swan,1415,888,,1,,,,,,
North,Swan,1415,889,,1,,,,,,
North,Swan,1415,890,,1,,,,,,
North,Swan,1415,891,,1,,,,,,
North,Swan,1415,892,,1,,,,,,
North,Swan,1415,893,,2,,3.53,,,,1
North,Swan,1415,894,,1,,,,,,
North,Swan,1415,895,,1,,,,,,
North,Swan,1415,896,,3,,53.41,,,,1
North,Swan,1415,897,,1,,,,,,
North,Swan,1415,898,,1,,,,,,
North,Swan,1415,899,,2,,18.22,,,,1
North,Swan,1415,900,,1,,,,,,
North,Swan,1415,901,,1,,,,,,
North,Swan,1415,902,,2,,7.52,,,,1
North,Swan,1415,903,,2,,22.97,,,,1
North,Swan,1415,904,,1,,,,,,
North,Swan,1415,905,,1,,,,,,
North,Swan,1415,906,,1,,,,,,
North,Swan,1415,907,,2,,22.78,,,,1
North,Swan,1415,908,,1,,,,,,
North,Swan,1415,909,,2,,18.85,,,,1
North,Swan,1415,910,,1,,,,,,
North,Swan,1415,911,,2,,14.92,,,,1
North,Swan,1415,912,,1,,,,,,
North,Swan,1415,913,,1,,,,,,
North,Swan,1415,914,,1,,,,,,
North,Swan,1415,915,,1,,,,,,
North,Swan,1415,916,,1,,,,,,
North,Swan,1415,917,,1,,,,,,
North,Swan,1415,918,,2,,44.92,,,,1
North,Swan,1415,919,,1,,,,,,
North,Swan,1415,920,,1,,,,,,
North,Swan,1415,921,,1,,,,,,
North,Swan,1415,922,,2,,8.25,,,,1
North,Swan,1415,923,,2,,9.66,,,,1
North,Swan,1415,924,,1,,,,,,
North,Swan,1415,925,,1,,,,,,
North,Swan,1415,926,,1,,,,,,
North,Swan,1415,927,,1,,,,,,
North,Swan,1415,928,,1,,,,,,
North,Swan,1415,929,,1,,,,,,
North,Swan,1415,930,,1,,,,,,
North,Swan,1415,931,,1,,,,,,
North,Swan,1415,932,,2,,7.56,,,,1
North,Swan,1415,933,,1,,,,,,
North,Swan,1415,934,,2,,9.05,,,,1
North,Swan,1415,935,,1,,,,,,
North,Swan,1415,936,,1,,,,,,
North,Swan,1415,937,,1,,,,,,
North,Swan,1415,938,,1,,,,,,
North,Swan,1415,939,,2,,2.83,,,,1
North,Swan,1415,940,,1,,,,,,
North,Swan,1415,941,,1,,,,,,
North,Swan,1415,1821,1,,,,,,,0
North,Swan,1415,4578,1,,,,,,,0
North,Swan,1415,4580,2,,8.25,,,,,0
North,Swan,1415,4589,1,2,,0.2,,,,1
North,Swan,1415,4629,2,3,0.98,105.56,,,,1
North,Swan,1415,4675,2,3,21.99,139.74,,,,1
North,Swan,1415,4693,1,2,,2.97,,,,1
North,Swan,1415,4717,1,2,,11.55,,,,1
North,Swan,1415,4724,3,3,178.68,373.25,11,7.33,80.63,1
North,Swan,1415,4738,1,,,,,,,0
North,Swan,1415,4752,2,3,4.12,33.55,,,,1
North,Swan,1415,4762,2,3,33.38,209.39,,,,1
North,Swan,1415,4776,2,3,9.82,73.43,,,,1
North,Swan,1415,4778,2,3,49.48,117.69,,,,1
North,Swan,1415,4784,2,3,28.27,61.85,,,,1
North,Swan,1415,4799,2,3,83.45,353.62,,,,1
North,Swan,1415,4802,2,3,43.98,315.95,,,,1
North,Swan,1415,4805,1,2,,35.63,,,,1
North,Swan,1415,4806,3,,371.49,,11,12.5,137.5,
North,Swan,1415,4808,3,3,,182.21,7,6.86,48.02,1
North,Swan,1415,4810,1,2,,2.75,,,,1
North,Swan,1415,4815,1,,,,,,,0
North,Swan,1415,4839,1,,,,,,,0
North,Swan,1415,4857,2,2,1.57,6.48,,,,1
North,Swan,1415,4859,1,,,,,,,0
North,Swan,1415,4873,2,3,5.89,61.78,,,,1
North,Swan,1415,4898,1,,,,,,,0
North,Swan,1415,4930,2,3,35.74,135.25,,,,1
North,Swan,1415,4945,2,3,44.77,102.81,,,,1
North,Swan,1415,4960,2,3,78.54,96.21,,,,1
North,Swan,1415,4969,2,2,84.82,72.43,,,,1
North,Swan,1415,4983,1,2,,8.95,,,,1
North,Swan,1415,5009,2,3,145.3,172.01,,,,1
North,Swan,1415,5049,1,,,,,,,0
North,Swan,1415,5068,1,,,,,,,0
North,Swan,1415,5096,1,,,,,,,0
North,Swan,1415,5099,1,,,,,,,0
North,Swan,1415,5123,1,,,,,,,0
North,Swan,1415,5143,1,,,,,,,0
North,Swan,1415,5195,2,2,14.14,29,,,,1
North,Swan,1415,5213,1,2,,28.72,,,,1
North,Swan,1415,5223,2,3,30.63,100.74,,,,1
North,Swan,1415,5254,1,,,,,,,0
North,Swan,1415,5265,1,,,,,,,0
North,Swan,1415,5277,2,3,188.5,381.88,,,,1
North,Swan,1415,5287,1,,,,,,,0
North,Swan,1415,5288,1,2,,2.68,,,,1
North,Swan,1415,5378,1,2,,17.39,,,,1
North,Swan,1415,5409,1,,,,,,,0
North,Swan,1415,5437,1,,,,,,,0
North,Swan,1415,5442,1,,,,,,,0
North,Swan,1415,5457,1,2,,14.61,,,,1
North,Swan,1415,5476,3,3,137.84,269.39,4,0,0,1
North,Swan,1415,5480,2,3,9.82,125.66,,,,1
North,Swan,1415,5494,2,3,121.74,258.62,,,,1
North,Swan,1415,5502,1,,,,,,,0
North,Swan,1415,5507,2,3,149.23,115.57,,,,1
North,Swan,1415,5535,3,3,208.92,223.7,8,8.88,71.04,1
North,Swan,1415,5612,2,2,1.18,22.38,,,,1
North,Swan,1415,5621,3,3,65.97,90.48,4,6.75,27,1
North,Swan,1415,5626,2,3,249.56,171.06,,,,1
North,Swan,1415,5733,1,2,,11.07,,,,1
North,Swan,1415,5756,1,,,,,,,0
North,Swan,1415,5764,1,,,,,,,0
North,Swan,1415,5828,1,,,,,,,0
North,Swan,1415,5849,1,,,,,,,0
North,Swan,1415,5855,3,2,169.65,138.9,7,0,0,1
North,Swan,1415,6067,2,3,74.22,122.95,,,,1
